zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_-5500_incentive,prop_adopt_2_years_-5500_incentive,prop_adopt_3_years_-5500_incentive,prop_adopt_4_years_-5500_incentive,prop_adopt_5_years_-5500_incentive
19373,17.189970226292957,12913.271161640789,0.0,0.0,0.0,0.0,0.0
19380,17.3344248383218,13215.500149753065,0.0,0.0,0.0,0.0,0.0
19382,17.306933834230314,13149.038401757543,0.0,0.0,0.0,0.0,0.0
19401,17.499673764871602,13372.532465219098,0.0,0.0,0.0,0.0,0.0
19403,17.477350159785434,13309.974558952787,0.0,0.0,0.0,0.0,0.0
19405,17.48151764399147,13362.583415874398,0.0,0.0,0.0,0.0,0.0
19406,17.478899244788867,13301.533786259608,0.0,0.0,0.0,0.0,0.0
19422,17.478051317555234,13149.466790669445,0.0,0.0,0.0,0.0,0.0
19426,17.466608804460986,13196.713997379466,0.0,0.0,0.0,0.0,0.0
19428,17.47751165010302,13281.77103044941,0.0,0.0,0.0,0.0,0.0
19436,17.625653255735763,13017.488258517404,0.0,0.0,0.0,0.0,0.0
19437,17.460183649936667,13018.250644082544,0.0,0.0,0.0,0.0,0.0
19438,14.915793852540236,12421.42677787896,0.0,0.0,0.0,0.0,0.0
19440,14.913541645536856,12596.844801377812,0.0,0.0,0.0,0.0,0.0
19444,17.472517089795133,13215.756904986281,0.0,0.0,0.0,0.0,0.0
19446,14.909070746598703,12556.291862390854,0.0,0.0,0.0,0.0,0.0
19453,17.471373506195732,13390.283211803879,0.0,0.0,0.0,0.0,0.0
19454,17.477654051438396,13254.060138567398,0.0,0.0,0.0,0.0,0.0
19460,17.367987036414803,13219.376366501616,0.0,0.0,0.0,0.0,0.0
19462,17.473447018904793,13236.002777101572,0.0,0.0,0.0,0.0,0.0
19464,17.436876449697532,13330.94652210792,0.0,0.0,0.0,0.0,0.0
19468,17.473212202918962,13304.375242868695,0.0,0.0,0.0,0.0,0.0
19473,17.44618604364043,13219.048484435518,0.0,0.0,0.0,0.0,0.0
19475,17.329342124926463,13118.824286681469,0.0,0.0,0.0,0.0,0.0
19492,17.514162711520562,13309.71487680243,0.0,0.0,0.0,0.0,0.0
19506,17.612323151488695,13375.542934491357,0.0,0.0,0.0,0.0,0.0
19508,17.62643543116079,13402.720026327326,0.0,0.0,0.0,0.0,0.0
19510,17.59887310274138,13406.457829471376,0.0,0.0,0.0,0.0,0.0
19522,17.61744805516939,13380.578003189186,0.0,0.0,0.0,0.0,0.0
19525,17.433668264346892,13273.170990510745,0.0,0.0,0.0,0.0,0.0
19533,17.617469465890277,13377.432276408736,0.0,0.0,0.0,0.0,0.0
19539,17.60958862038365,13393.382513567178,0.0,0.0,0.0,0.0,0.0
19540,17.568655863950152,13291.394633564403,0.0,0.0,0.0,0.0,0.003
19541,17.62580219102601,13390.565563612408,0.0,0.0,0.0,0.0,0.0
19547,17.60505010723151,13361.537248724117,0.0,0.0,0.0,0.0,0.001
19555,17.614894653397823,13441.764190133847,0.0,0.0,0.0,0.0,0.0
19560,17.62919565392814,13417.517019036219,0.0,0.0,0.0,0.0,0.0
19565,17.617121419880277,13352.556631271329,0.0,0.0,0.0,0.0,0.0
19601,17.684008180426073,13328.509735175596,0.0,0.0,0.0,0.0,0.0
19602,17.689390894509895,13317.071467865819,0.0,0.0,0.0,0.0,0.0
19604,17.629288974570706,13389.211620224049,0.0,0.0,0.0,0.0,0.0
19605,17.616586447660524,13407.35455963918,0.0,0.0,0.0,0.0,0.0
19606,17.623099076629735,13361.944636879316,0.0,0.0,0.0,0.0,0.0
19607,17.63357965997766,13380.071785377255,0.0,0.0,0.0,0.0,0.0
19608,17.61064156991533,13319.65913690185,0.0,0.0,0.0,0.0,0.0
19609,17.651360149132742,13356.460804266724,0.0,0.0,0.0,0.0,0.0
19610,17.61727245363986,13300.029460010264,0.0,0.0,0.0,0.0,0.0
19611,17.687603977611282,13332.469059436484,0.0,0.0,0.0,0.0,0.0
2802,10.992790645131254,15229.119899085797,0.0,0.0,0.0,0.0,0.0
2806,10.957476176762933,15040.947973340304,0.0,0.0,0.0,0.0,0.122
2809,10.9394857342905,15111.890632685228,0.0,0.0,0.0,0.004,0.062
2814,10.970510806607525,15150.914793333237,0.0,0.0,0.0,0.006,0.039
2816,10.953879940919625,15144.669334206841,0.0,0.0,0.0,0.0,0.047
2817,10.964350686348755,15107.871275688976,0.0,0.0,0.0,0.003,0.068
2818,10.969391063790377,15045.022802548316,0.0,0.0,0.0,0.007,0.105
2822,10.973858597352098,15148.591059419796,0.0,0.0,0.0,0.0,0.048
2828,10.993849935368324,15157.471163901078,0.0,0.0,0.0,0.0,0.044
2830,10.963729153911203,15082.94504532837,0.0,0.0,0.0,0.012,0.072
2831,10.996698225890965,15133.867136671011,0.0,0.0,0.0,0.0,0.064
2835,10.951720232300428,15082.13284110376,0.0,0.0,0.0,0.0,0.093
2838,10.95953943970303,15095.11532130716,0.0,0.0,0.0,0.004,0.067
2852,10.958038469192184,15119.557131756765,0.0,0.0,0.0,0.005,0.06
2857,10.987860930761777,15119.528064127793,0.0,0.0,0.001,0.003,0.065
2860,10.979892954409422,15155.948643626474,0.0,0.0,0.0,0.0,0.041
2861,11.014485644515497,15180.642922925725,0.0,0.0,0.0,0.0,0.026
2863,10.959756420761805,15161.388887197163,0.0,0.0,0.0,0.007,0.027
2864,10.996474070513743,15132.006608181351,0.0,0.0,0.0,0.0,0.062
2865,10.993802375555239,15136.563310606609,0.0,0.0,0.0,0.002,0.061
2871,10.947835670735264,15064.775122905128,0.0,0.0,0.0,0.004,0.097
2878,10.954353917741832,15133.03298239977,0.0,0.0,0.0,0.0,0.057
2885,10.93310572241656,15096.362278715123,0.0,0.0,0.0,0.007,0.07
2886,10.95958237874246,15144.082845741908,0.0,0.0,0.0,0.007,0.041
2888,10.972751041440793,15157.98232800545,0.0,0.0,0.0,0.0,0.039
2889,10.962216930597938,15167.723540377103,0.0,0.0,0.0,0.003,0.026
2893,10.978035926043333,15145.687188562028,0.0,0.0,0.0,0.003,0.043
2895,10.953325010430328,15143.026198553936,0.0,0.0,0.0,0.006,0.042
2896,10.973355418256556,15143.313037107024,0.0,0.0,0.0,0.003,0.048
2903,10.965600172200386,15053.413784033031,0.0,0.0,0.0,0.011,0.094
2904,10.960489529096831,15114.810993107752,0.0,0.0,0.0,0.008,0.051
2905,10.982531130423087,15062.229523231174,0.0,0.0,0.0,0.001,0.09
2906,10.981659109911096,15069.98296435255,0.0,0.0,0.0,0.005,0.089
2907,10.931675892886062,15091.993684844772,0.0,0.0,0.0,0.02,0.047
2908,10.965095923070722,15134.893648074416,0.0,0.0,0.0,0.009,0.047
2909,10.969749917799064,15143.746652658301,0.0,0.0,0.0,0.004,0.044
2910,10.97936777968686,15169.339285742015,0.0,0.0,0.0,0.004,0.032
2911,10.986209695688387,15147.405358135718,0.0,0.0,0.0,0.007,0.04
2914,10.983162872183945,15150.360438939275,0.0,0.0,0.0,0.0,0.041
2915,10.986892136735229,15157.278946714896,0.0,0.0,0.0,0.0,0.042
2916,11.005488235011272,15152.538138545111,0.0,0.0,0.0,0.0,0.051
2917,10.971508531338513,15107.898745494544,0.0,0.0,0.0,0.001,0.066
2919,10.998283944921061,15140.676284078336,0.0,0.0,0.0,0.0,0.054
2920,10.96851301919168,15151.426732019883,0.0,0.0,0.0,0.0,0.042
2921,10.998541988061278,15098.868605230462,0.0,0.0,0.0,0.0,0.083
29016,10.535527983857124,9331.510206026,0.0,0.0,0.003,0.052,0.102
29020,14.09602984693873,10302.283835891032,0.0,0.0,0.0,0.011,0.056
29033,10.583466636358484,9387.204521306487,0.0,0.0,0.011,0.036,0.059
29036,14.88760974103544,10470.216842425089,0.0,0.0,0.0,0.0,0.035
29039,12.557310182399444,9996.16992363156,0.0,0.0,0.0,0.016,0.046
29040,13.976760881095107,10332.93811431683,0.0,0.0,0.0,0.007,0.029
29044,13.958345430966794,10265.313736821909,0.0,0.0,0.0,0.012,0.056
29045,14.022684450759431,10282.038916975684,0.0,0.0,0.0,0.015,0.059
29053,10.538540317288142,9327.747687082809,0.0,0.0,0.007,0.051,0.084
29061,10.539471211573993,9406.92587985844,0.0,0.0,0.005,0.026,0.056
29063,10.56901309093252,9367.898843790133,0.0,0.0,0.0,0.041,0.095
29072,10.606820566325034,9369.244615223253,0.0,0.0,0.004,0.043,0.1
29073,10.590907556826489,9441.485403143273,0.0,0.0,0.003,0.021,0.05
29078,13.978817449940378,10285.803120084453,0.0,0.0,0.0,0.021,0.039
29115,10.419833408285674,9244.839348124693,0.0,0.0,0.005,0.068,0.118
29118,10.550033647212617,9425.988087533278,0.0,0.0,0.001,0.022,0.061
29123,10.589639690013028,9436.437643370173,0.0,0.0,0.007,0.025,0.041
29150,14.019963417205624,10290.922719229759,0.0,0.0,0.0,0.007,0.048
29152,14.017714204306074,10291.118763831124,0.0,0.0,0.0,0.0,0.059
29153,13.929990002495801,10219.490158646677,0.0,0.0,0.0,0.028,0.065
29154,14.02025751013073,10323.240251986046,0.0,0.0,0.0,0.012,0.032
29160,10.576994000845524,9384.599932756182,0.0,0.0,0.012,0.036,0.056
29161,13.991476492022608,10294.097308438484,0.0,0.0,0.0,0.008,0.046
29169,10.566808856190875,9397.28359845022,0.0,0.0,0.006,0.033,0.065
29170,10.60966848504249,9463.052688149326,0.0,0.0,0.0,0.021,0.045
29172,10.595799141390973,9429.245241526407,0.0,0.0,0.006,0.028,0.042
29201,10.332241204292046,8953.117835559831,0.0,0.0,0.046,0.126,0.2
29203,10.496386372936794,9270.618403274762,0.0,0.0,0.01,0.057,0.111
29204,10.486975651286299,9235.683980240854,0.0,0.0,0.015,0.065,0.116
29205,10.556966885460476,9314.784165460904,0.0,0.0,0.008,0.052,0.114
29206,10.54229395514919,9266.295925065739,0.0,0.0,0.014,0.067,0.118
29209,10.545135348732554,9357.08482081484,0.0,0.0,0.007,0.04,0.078
29210,10.556591657923237,9412.217355266728,0.0,0.0,0.006,0.023,0.056
29212,10.586279164113794,9392.060308719556,0.0,0.0,0.008,0.035,0.067
29223,10.533565794427462,9310.158433999759,0.0,0.0,0.011,0.053,0.104
29229,10.569329437711561,9434.728854797928,0.0,0.0,0.0,0.023,0.053
29301,14.661079170793055,10381.16107484524,0.0,0.0,0.0,0.017,0.051
29302,14.771567922377457,10426.109698278407,0.0,0.0,0.0,0.0,0.051
29303,14.715679553010435,10443.97617926732,0.0,0.0,0.0,0.009,0.035
29306,14.773808692450682,10383.931794077485,0.0,0.0,0.0,0.01,0.064
29307,14.709520919004062,10422.702095383593,0.0,0.0,0.0,0.011,0.04
29316,14.773675987261567,10479.167121559176,0.0,0.0,0.0,0.006,0.023
29323,14.772660873797664,10493.259518067325,0.0,0.0,0.0,0.004,0.022
29329,14.708094676874572,10376.031349319011,0.0,0.0,0.0,0.027,0.055
29330,14.77208021914319,10445.913314222105,0.0,0.0,0.0,0.002,0.039
29334,14.774210106393578,10460.331067510311,0.0,0.0,0.0,0.005,0.029
29346,14.774078533705756,10538.830087682032,0.0,0.0,0.0,0.0,0.0
29349,14.769599956875506,10462.832344962198,0.0,0.0,0.0,0.0,0.032
29365,14.77032519857635,10505.640528613158,0.0,0.0,0.0,0.001,0.017
29369,14.7256594480745,10448.708444387688,0.0,0.0,0.001,0.005,0.04
29376,14.77296627097277,10481.50884332792,0.0,0.0,0.0,0.0,0.025
29377,14.7717573782804,10546.667298464787,0.0,0.0,0.0,0.0,0.0
29385,14.773424166212864,10513.899793022045,0.0,0.0,0.0,0.0,0.009
29388,14.771096334078138,10496.495092711375,0.0,0.0,0.0,0.0,0.02
29401,10.214076356804037,9095.533223216611,0.0,0.0,0.011,0.084,0.209
29403,10.2223031281089,9129.331886058377,0.0,0.0,0.004,0.08,0.168
29404,10.288794124251586,9378.202407790603,0.0,0.0,0.0,0.012,0.039
29405,10.237552851667234,9285.027869728436,0.0,0.0,0.007,0.028,0.075
29406,10.22732493478945,9290.860756660293,0.0,0.0,0.002,0.031,0.07
29407,10.211777844105956,9166.64544335579,0.0,0.0,0.017,0.06,0.119
29410,10.47260531310005,9383.881505237345,0.0,0.0,0.005,0.028,0.063
29412,10.2381669665013,9215.863899794751,0.0,0.0,0.008,0.056,0.118
29414,10.240923447974298,9230.325078662816,0.0,0.0,0.005,0.057,0.092
29418,10.31011430090109,9316.313867046489,0.0,0.0,0.004,0.034,0.065
29420,10.380389010601112,9250.550071802912,0.0,0.0,0.021,0.051,0.092
29429,10.287496953000202,9292.113914133824,0.0,0.0,0.004,0.041,0.116
29439,10.163543829997945,9029.492447487573,0.0,0.0,0.015,0.101,0.201
29440,12.223206410455534,9868.00685438699,0.0,0.0,0.002,0.022,0.065
29445,10.45142515283706,9367.498533123477,0.0,0.0,0.006,0.029,0.064
29451,10.26702311700524,9051.980118875006,0.0,0.0,0.0,0.1,0.272
29455,10.23544559592576,9175.512631633064,0.0,0.0,0.011,0.06,0.144
29456,10.424661801821788,9365.821508179542,0.0,0.0,0.007,0.027,0.049
29464,10.247231279709055,9143.519132946,0.0,0.0,0.009,0.075,0.162
29466,10.287329334690556,9206.155902762353,0.0,0.0,0.0,0.063,0.164
29472,10.50951624977611,9449.562384524725,0.0,0.0,0.001,0.013,0.035
29482,10.262040914713388,9044.656199155601,0.0,0.0,0.0,0.108,0.25
29483,10.474081959970453,9332.667998706494,0.0,0.0,0.009,0.046,0.071
29485,10.487853646625853,9381.86371723799,0.0,0.0,0.007,0.023,0.062
29486,12.485845404248183,9986.199312991377,0.0,0.0,0.0,0.015,0.041
29492,10.495533879124062,9335.82095925434,0.0,0.0,0.002,0.035,0.122
29501,13.88669602380499,10213.669773988071,0.0,0.0,0.0,0.023,0.066
29505,13.925617775776765,10288.51684485268,0.0,0.0,0.0,0.016,0.039
29506,13.8833827638268,10186.006401317722,0.0,0.0,0.0,0.019,0.081
29526,12.324441256319203,9903.569592008482,0.0,0.0,0.004,0.025,0.057
29527,12.369734326041694,9976.923048177996,0.0,0.0,0.0,0.009,0.034
29532,13.97889735313311,10286.78655762469,0.0,0.0,0.0,0.017,0.042
29540,14.064692424185694,10326.072949727408,0.0,0.0,0.0,0.009,0.037
29541,13.976839779299194,10325.690625665962,0.0,0.0,0.0,0.011,0.025
29566,13.733117313513233,10273.334713379965,0.0,0.0,0.0,0.013,0.034
29568,13.774025014550872,10292.49178538944,0.0,0.0,0.0,0.008,0.028
29572,12.397634257085155,9888.086408959995,0.0,0.0,0.0,0.031,0.083
29575,12.371166908627481,9967.369392758452,0.0,0.0,0.0,0.012,0.042
29576,12.310462628372866,9909.307797262578,0.0,0.0,0.0,0.024,0.054
29577,12.344247271204567,9918.898862176455,0.0,0.0,0.0,0.018,0.061
29579,12.367802668196104,9939.762265793412,0.0,0.0,0.0,0.015,0.049
29582,13.772760259243382,10267.432362568832,0.0,0.0,0.0,0.001,0.046
29585,12.311688173898807,9899.152491457511,0.0,0.0,0.0,0.011,0.072
29588,12.397759518146568,9986.734411807782,0.0,0.0,0.0,0.006,0.039
29601,14.727110911381743,10402.669437000426,0.0,0.0,0.0,0.003,0.06
29605,14.72577746938417,10398.13641968266,0.0,0.0,0.0,0.009,0.049
29607,14.723932822428417,10432.140543637015,0.0,0.0,0.0,0.004,0.043
29609,14.616717894078366,10345.395938393573,0.0,0.0,0.0,0.016,0.069
29611,14.618736391312,10392.965280512617,0.0,0.0,0.0,0.016,0.043
29615,14.723198016223998,10437.28009318313,0.0,0.0,0.0,0.002,0.044
29617,14.726118386864233,10456.57956796565,0.0,0.0,0.0,0.004,0.027
29621,14.659001272649459,10448.740406134959,0.0,0.0,0.0,0.0,0.031
29624,14.5473697084696,10344.754326255248,0.0,0.0,0.0,0.016,0.066
29625,14.569367037038557,10401.52798921438,0.0,0.0,0.0,0.018,0.038
29626,14.658515061559354,10419.080493128517,0.0,0.0,0.0,0.008,0.04
29627,14.656152854296943,10416.44688815756,0.0,0.0,0.0,0.015,0.037
29630,14.583915872450381,10369.68061550153,0.0,0.0,0.0,0.02,0.053
29631,14.639605956708692,10355.099652810039,0.0,0.0,0.0,0.009,0.069
29640,14.69212377658144,10472.8210879126,0.0,0.0,0.0,0.0,0.027
29642,14.676878238680077,10423.17926221025,0.0,0.0,0.0,0.003,0.046
29644,14.714537965308548,10485.620705507483,0.0,0.0,0.0,0.001,0.018
29650,14.725973479955773,10438.092167423461,0.0,0.0,0.0,0.0,0.043
29651,14.746891489594738,10460.980892155454,0.0,0.0,0.0,0.0,0.04
29657,14.63499922961094,10447.038866588528,0.0,0.0,0.0,0.012,0.029
29662,14.727047272506539,10490.86782386842,0.0,0.0,0.0,0.001,0.019
29665,14.678604661624968,10314.371061206006,0.0,0.0,0.0,0.012,0.088
29670,14.656838901681938,10456.870975869711,0.0,0.0,0.0,0.0,0.026
29671,14.692863810575975,10475.68108523725,0.0,0.0,0.0,0.0,0.021
29672,14.737208402694383,10448.507939374507,0.0,0.0,0.0,0.0,0.034
29673,14.6927431457865,10468.284148855153,0.0,0.0,0.0,0.0,0.023
29678,14.73731771972849,10459.873371867601,0.0,0.0,0.0,0.005,0.031
29680,14.725222177251164,10467.32368610843,0.0,0.0,0.0,0.003,0.026
29681,14.723803645162139,10434.895233561781,0.0,0.0,0.0,0.0,0.044
29684,14.658777148656984,10474.850863850626,0.0,0.0,0.0,0.004,0.02
29687,14.726328995937187,10473.40339308254,0.0,0.0,0.0,0.004,0.025
29690,14.725191796514558,10456.270654295153,0.0,0.0,0.0,0.006,0.031
29691,14.736972517350031,10480.361989700974,0.0,0.0,0.0,0.0,0.025
29693,14.738693483258961,10479.705503204577,0.0,0.0,0.0,0.0,0.028
29696,14.737255860085954,10498.735225005405,0.0,0.0,0.0,0.0,0.017
29697,14.659313097064368,10493.693959989656,0.0,0.0,0.0,0.003,0.01
29707,14.748691060923138,10431.96477275403,0.0,0.0,0.0,0.0,0.05
29708,14.826749352063427,10425.645063038006,0.0,0.0,0.0,0.0,0.053
29710,14.828228457689693,10439.294178164693,0.0,0.0,0.0,0.0,0.05
29715,14.77359227018167,10394.124798995495,0.0,0.0,0.0,0.008,0.069
29720,14.65601709031904,10422.204676747519,0.0,0.0,0.0,0.016,0.036
29730,14.767836291329818,10445.431444864776,0.0,0.0,0.0,0.013,0.036
29732,14.828334080757,10477.535031883735,0.0,0.0,0.0,0.007,0.026
29745,14.776317621193115,10444.888329568585,0.0,0.0,0.0,0.009,0.04
29801,10.468049999664167,9237.078322513367,0.0,0.0,0.024,0.058,0.111
29803,10.513618392497511,9332.70509918326,0.0,0.001,0.011,0.04,0.086
29805,10.530548587806685,9393.467388178044,0.0,0.0,0.0,0.028,0.067
29809,12.547581950693756,10006.528973492068,0.0,0.0,0.006,0.014,0.035
29816,10.343496192508606,9113.187483427919,0.0,0.0,0.026,0.09,0.135
29821,10.552925567233554,9415.64638416709,0.0,0.0,0.0,0.022,0.072
29828,10.417327665061094,9206.26746289045,0.0,0.0,0.014,0.078,0.124
29829,10.544229883477115,9415.049311474142,0.0,0.0,0.0,0.028,0.055
29831,10.490017453887337,9361.390474349233,0.0,0.0,0.014,0.03,0.046
29834,10.465214647418582,9330.385312121596,0.0,0.0,0.013,0.047,0.067
29841,10.514406418331141,9323.961767077111,0.0,0.0,0.014,0.044,0.08
29842,10.54105436061877,9447.91708052691,0.0,0.0,0.006,0.014,0.025
29851,10.533232034141367,9407.862320657066,0.0,0.0,0.0,0.03,0.055
29860,10.568793898944516,9439.778087632618,0.0,0.0,0.0,0.02,0.062
29902,10.250673279802534,9214.482963043223,0.0,0.008,0.015,0.037,0.084
29906,10.293220477386079,9304.309176337154,0.0,0.0,0.005,0.034,0.071
29907,10.300177502711987,9225.462330187982,0.0,0.0,0.0,0.06,0.135
29909,10.305904956047334,9284.55035496106,0.0,0.0,0.003,0.044,0.083
29910,10.29433174952854,9239.996943907883,0.0,0.0,0.003,0.056,0.116
29915,10.307679086356117,9212.955423332345,0.0,0.0,0.005,0.066,0.141
29920,10.29524185794227,9304.870005095758,0.0,0.0,0.004,0.031,0.09
29926,10.30283211418282,9235.344839174817,0.0,0.0,0.004,0.058,0.129
29927,11.14451752855535,9612.212302912476,0.0,0.0,0.001,0.016,0.056
29928,12.247061001411058,9800.13888646871,0.0,0.0,0.005,0.018,0.114
29935,10.291326595890725,9341.157687094877,0.0,0.0,0.004,0.024,0.045
57005,18.353324087430483,12935.17358136428,0.0,0.0,0.0,0.0,0.0
57049,30.471408216708017,14688.257993505684,0.0,0.0,0.0,0.0,0.0
57055,18.347487113643922,12858.847264755423,0.0,0.0,0.0,0.0,0.0
57064,18.120166243205734,12891.559553533409,0.0,0.0,0.0,0.0,0.0
57103,18.364454170284056,12947.338001512779,0.0,0.0,0.0,0.0,0.0
57104,18.36256396695212,12918.097968840124,0.0,0.0,0.0,0.0,0.0
57105,18.36127900008863,12933.659703285512,0.0,0.0,0.0,0.0,0.0
57106,18.321838377075665,12951.518257840871,0.0,0.0,0.0,0.0,0.0
57107,18.36972752437906,12901.00796036294,0.0,0.0,0.0,0.0,0.0
57108,18.14076907115174,12782.580185533448,0.0,0.0,0.0,0.0,0.0
57110,18.368322805539123,12883.369816077051,0.0,0.0,0.0,0.0,0.0
57701,15.722815077420663,12090.027195866815,0.0,0.0,0.0,0.0,0.0
57702,15.704133486484722,12110.147974849448,0.0,0.0,0.0,0.0,0.0
57703,15.707242516818352,12251.18982450775,0.0,0.0,0.0,0.0,0.0
57719,15.714170232277612,12176.033712033983,0.0,0.0,0.0,0.0,0.0
57730,15.03954241114218,11893.84323135151,0.0,0.0,0.0,0.0,0.0
57744,17.2943048166827,12601.70594947398,0.0,0.0,0.0,0.0,0.0
57745,15.709329434468936,12207.363868103688,0.0,0.0,0.0,0.0,0.0
57751,15.70117217047766,12237.907044229401,0.0,0.0,0.0,0.0,0.0
37010,19.672453644813686,13948.746180050806,0.0,0.0,0.0,0.0,0.0
37013,19.904636208246234,14042.075911142587,0.0,0.0,0.0,0.0,0.0
37014,19.85563318261758,13863.81054073463,0.0,0.0,0.0,0.0,0.0
37027,19.781501649634393,13808.29635662367,0.0,0.0,0.0,0.0,0.0
37040,19.607565649866448,13920.809104678867,0.0,0.0,0.0,0.0,0.0
37042,19.676725117106994,13992.411763315778,0.0,0.0,0.0,0.0,0.0
37043,19.595682099932166,13942.585214522447,0.0,0.0,0.0,0.0,0.0
37064,19.820073977411848,13880.792288299792,0.0,0.0,0.0,0.0,0.0
37066,19.881747284045225,13982.02547173526,0.0,0.0,0.0,0.0,0.0
37067,19.81825568320353,13953.246739101962,0.0,0.0,0.0,0.0,0.0
37069,19.819074162034994,13851.211037672889,0.0,0.0,0.0,0.0,0.0
37072,19.856669460877068,13981.73463335617,0.0,0.0,0.0,0.0,0.0
37075,19.862337979954987,13988.659572571494,0.0,0.0,0.0,0.0,0.0
37076,19.906883559958242,14031.434807347234,0.0,0.0,0.0,0.0,0.0
37080,19.829312257578763,13938.03483693872,0.0,0.0,0.0,0.0,0.0
37086,19.816873839690608,14042.72921414236,0.0,0.0,0.0,0.0,0.0
37115,19.902826797395726,14047.581284319614,0.0,0.0,0.0,0.0,0.0
37122,20.04556208923683,14012.864839564942,0.0,0.0,0.0,0.0,0.0
37127,19.853447410781005,14053.51655947922,0.0,0.0,0.0,0.0,0.0
37128,19.854603438807526,14043.004810281755,0.0,0.0,0.0,0.0,0.0
37129,19.800732063443025,13974.903939793017,0.0,0.0,0.0,0.0,0.0
37130,19.857461647922534,14014.300679093527,0.0,0.0,0.0,0.0,0.0
37135,19.8340187846098,13905.507311320405,0.0,0.0,0.0,0.0,0.0
37138,19.954108175620956,14016.576588678867,0.0,0.0,0.0,0.0,0.0
37153,19.781449647921516,13884.27493228629,0.0,0.0,0.0,0.0,0.0
37167,19.85579899545074,14033.810801531592,0.0,0.0,0.0,0.0,0.0
37189,19.90299393191963,13963.899998454932,0.0,0.0,0.0,0.0,0.0
37191,19.675520653796777,14040.68975609273,0.0,0.0,0.0,0.0,0.0
37201,19.75398654351118,13617.8841535145,0.0,0.0,0.0,0.0,0.0
37203,19.905804076186513,13949.59933840935,0.0,0.0,0.0,0.0,0.0
37204,19.898614204393144,13914.466717072488,0.0,0.0,0.0,0.0,0.0
37205,19.909308654132808,13830.411488905258,0.0,0.0,0.0,0.0,0.0
37206,19.707275293856206,13795.784604868295,0.0,0.0,0.0,0.0,0.0
37207,19.790482393393685,13952.75095034368,0.0,0.0,0.0,0.0,0.0
37208,19.719424247063454,13848.515530762887,0.0,0.0,0.0,0.0,0.0
37209,19.903167644498073,14006.947064141681,0.0,0.0,0.0,0.0,0.0
37210,19.903122715666985,13960.128914818271,0.0,0.0,0.0,0.0,0.0
37211,19.902941322549,13969.772624658644,0.0,0.0,0.0,0.0,0.0
37212,19.841976670444765,13887.881136896998,0.0,0.0,0.0,0.0,0.0
37214,19.854287059491224,14036.487729168362,0.0,0.0,0.0,0.0,0.0
37215,19.903226434790888,13796.919892896542,0.0,0.0,0.0,0.0,0.0
37216,19.903870470355006,14046.287532023058,0.0,0.0,0.0,0.0,0.0
37217,19.740771207136234,13966.857359898644,0.0,0.0,0.0,0.0,0.0
37218,19.77440641058371,13909.514933431,0.0,0.0,0.0,0.0,0.0
37219,19.903489937072464,14082.272208000382,0.0,0.0,0.0,0.0,0.0
37220,19.873741613056513,13828.224178917735,0.0,0.0,0.0,0.0,0.0
37221,19.89215856597093,13974.85823050797,0.0,0.0,0.0,0.0,0.0
37228,19.90427405606659,13997.636813248131,0.0,0.0,0.0,0.0,0.0
37310,19.515308609510097,13896.427935768954,0.0,0.0,0.0,0.0,0.0
37311,19.516521145775116,13952.263080950097,0.0,0.0,0.0,0.0,0.0
37312,19.463756462874667,13925.065232197294,0.0,0.0,0.0,0.0,0.0
37323,19.516035517159654,13961.713830497081,0.0,0.0,0.0,0.0,0.0
37336,19.394257153820252,13883.956971201918,0.0,0.0,0.0,0.0,0.0
37341,19.722602737985657,14038.585125427158,0.0,0.0,0.0,0.0,0.0
37343,19.723186063241712,13959.0502145643,0.0,0.0,0.0,0.0,0.0
37350,19.7255190508076,13742.729201043472,0.0,0.0,0.0,0.0,0.0
37351,19.72645609443065,13893.350551731377,0.0,0.0,0.0,0.0,0.0
37353,19.515220785082878,13938.420811808224,0.0,0.0,0.0,0.0,0.0
37354,19.43574512990389,13943.311458148954,0.0,0.0,0.0,0.0,0.0
37355,19.757695905514776,14031.186817200554,0.0,0.0,0.0,0.0,0.0
37360,19.8004156443558,14042.831923854243,0.0,0.0,0.0,0.0,0.0
37363,19.723839473752403,13969.025629676331,0.0,0.0,0.0,0.0,0.0
37377,19.724946376429422,13884.860226155637,0.0,0.0,0.0,0.0,0.0
37379,19.723414309880628,13971.809368491698,0.0,0.0,0.0,0.0,0.0
37385,19.565306120054178,13969.900855794147,0.0,0.0,0.0,0.0,0.0
37388,19.75271693372096,14011.213726771719,0.0,0.0,0.0,0.0,0.0
37402,19.588546473317443,13828.177358845174,0.0,0.0,0.0,0.0,0.0
37403,19.723042248397448,13953.646495929044,0.0,0.0,0.0,0.0,0.0
37404,19.667753739601878,13984.180858475223,0.0,0.0,0.0,0.0,0.0
37405,19.725635278154876,13858.972069265646,0.0,0.0,0.0,0.0,0.0
37406,19.72479503400164,13928.2910778149,0.0,0.0,0.0,0.0,0.0
37407,19.60819273708798,13930.296551171958,0.0,0.0,0.0,0.0,0.0
37408,19.72517611972632,13945.835164896085,0.0,0.0,0.0,0.0,0.0
37409,19.722853278198084,14065.32312794285,0.0,0.0,0.0,0.0,0.0
37410,19.45495183632925,13701.940655311111,0.0,0.0,0.0,0.0,0.0
37411,19.64939507045917,13946.088905143015,0.0,0.0,0.0,0.0,0.0
37412,19.723904734278914,14043.819890490824,0.0,0.0,0.0,0.0,0.0
