,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
924,2617191.167089234,[10829.27925789],[0.57828071],[18259.07345387],1.3683270690948648e-09,[1.20920791],[0.00082465],[31574.75789174],[3159.04532887],15100.028125,[11477.77345829],[26111.9346176],[5462.82327414],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.09103967]
968,2596877.713244609,[10597.52866323],[0.59092676],[18259.07345387],1.3790304798179214e-09,[1.20920791],[0.00081332],[30899.04635606],[3159.04532887],15100.028125,[11232.14484709],[25553.12952713],[5345.91682892],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.04629065]
987,2590354.3250510567,[10540.32268575],[0.59413393],[18259.07345387],1.3825033449250591e-09,[1.20920791],[0.00081096],[30732.2517942],[3159.04532887],15100.028125,[11171.51318044],[25415.1924855],[5317.0593087],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.03524467]
961,2554097.3156654066,[9957.74450121],[0.62889375],[18259.07345387],1.402128844879661e-09,[1.20920791],[0.00077702],[29033.63781523],[3159.04532887],15100.028125,[10554.04822598],[24010.45971411],[5023.17810112],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.92275389]
887,199621.99470716415,[10344.09074377],[0.60540491],[18259.07345387],1.4023172873837947e-09,[1.20920791],[0.01032741],[30160.1014312],[3159.04532887],15100.028125,[10963.53020008],[24942.03120517],[5218.07022602],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.99735399]
822,199221.23481531828,[10828.80186784],[0.5783062],[18259.07345387],1.4051382342820832e-09,[1.20920791],[0.01083308],[31573.36597312],[3159.04532887],15100.028125,[11477.26748048],[26110.7835181],[5462.58245502],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.09094749]
833,198814.82342659737,[10135.82595838],[0.6178444],[18259.07345387],1.4080105763504314e-09,[1.20920791],[0.01016056],[29552.86709737],[3159.04532887],15100.028125,[10742.79380857],[24439.85591449],[5113.01118288],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.95713987]
826,198065.06049312395,[10263.65991074],[0.61014914],[18259.07345387],1.41334051257168e-09,[1.20920791],[0.01032765],[29925.59052611],[3159.04532887],15100.028125,[10878.28289426],[24748.09358444],[5177.49694167],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.9818235]
859,197912.24611338548,[10494.57387819],[0.59672392],[18259.07345387],1.414431798017777e-09,[1.20920791],[0.01056816],[30598.86272111],[3159.04532887],15100.028125,[11123.02477815],[25304.8813703],[5293.98135081],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.02641098]
821,197821.9718391482,[9948.57243261],[0.62947356],[18259.07345387],1.415077261223088e-09,[1.20920791],[0.0100229],[29006.89496019],[3159.04532887],15100.028125,[10544.32690261],[23988.34370344],[5018.55125675],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.92098284]
832,197072.9343401316,[10516.61284204],[0.59547341],[18259.07345387],1.4204557061942903e-09,[1.20920791],[0.01063546],[30663.1213787],[3159.04532887],15100.028125,[11146.38351038],[25358.0224861],[5305.09889259],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.03066651]
851,195160.7752628402,[10853.21633876],[0.5770053],[18259.07345387],1.4343731405190498e-09,[1.20920791],[0.01108341],[31644.55085903],[3159.04532887],15100.028125,[11503.14397325],[26169.65253914],[5474.89831989],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.09566172]
